No.;"Nama Lembaga";"No. Seri Kartu SAM";"No. Manifest Kartu SAM";"No. PCID";Keterangan
655;"lembaga pengguna (LN)";0;2015BB1200000856;2015BB12000000000000000000000856;Berhasil;R
656;"lembaga pengguna (LN)";0;2015BB1200000857;2015BB12000000000000000000000857;Berhasil;R
657;"lembaga pengguna (LN)";0;2015BB1200000858;2015BB12000000000000000000000858;Berhasil;R
658;"lembaga pengguna (LN)";0;2015BB1200000859;2015BB12000000000000000000000859;Berhasil;R
659;"lembaga pengguna (LN)";0;2015BB1200000860;2015BB12000000000000000000000860;Berhasil;R
660;"lembaga pengguna (LN)";0;2015BB1200000861;2015BB12000000000000000000000861;Berhasil;R
661;"lembaga pengguna (LN)";0;2015BB1200000862;2015BB12000000000000000000000862;Berhasil;R
662;"lembaga pengguna (LN)";0;2015BB1200000863;2015BB12000000000000000000000863;Berhasil;R
663;"lembaga pengguna (LN)";0;2015BB1200000864;2015BB12000000000000000000000864;Berhasil;R
664;"lembaga pengguna (LN)";0;2015BB1200000865;2015BB12000000000000000000000865;Berhasil;R
665;"lembaga pengguna (LN)";0;2015BB1200000866;2015BB12000000000000000000000866;Berhasil;R
666;"lembaga pengguna (LN)";0;2015BB1200000867;2015BB12000000000000000000000867;Berhasil;R
667;"lembaga pengguna (LN)";0;2015BB1200000868;2015BB12000000000000000000000868;Berhasil;R
668;"lembaga pengguna (LN)";0;2015BB1200000869;2015BB12000000000000000000000869;Berhasil;R
669;"lembaga pengguna (LN)";0;2015BB1200000870;2015BB12000000000000000000000870;Berhasil;R
670;"lembaga pengguna (LN)";0;2015BB1200000871;2015BB12000000000000000000000871;Berhasil;R
671;"lembaga pengguna (LN)";0;2015BB1200000872;2015BB12000000000000000000000872;Berhasil;R
672;"lembaga pengguna (LN)";0;2015BB1200000873;2015BB12000000000000000000000873;Berhasil;R
673;"lembaga pengguna (LN)";0;2015BB1200000874;2015BB12000000000000000000000874;Berhasil;R
674;"lembaga pengguna (LN)";0;2015BB1200000875;2015BB12000000000000000000000875;Berhasil;R
675;"lembaga pengguna (LN)";0;2015BB1200000876;2015BB12000000000000000000000876;Berhasil;R
676;"lembaga pengguna (LN)";0;2015BB1200000877;2015BB12000000000000000000000877;Berhasil;R
677;"lembaga pengguna (LN)";0;2015BB1200000878;2015BB12000000000000000000000878;Berhasil;R
678;"lembaga pengguna (LN)";0;2015BB1200000879;2015BB12000000000000000000000879;Berhasil;R
679;"lembaga pengguna (LN)";0;2015BB1200000880;2015BB12000000000000000000000880;Berhasil;R
680;"lembaga pengguna (LN)";0;2015BB1200000881;2015BB12000000000000000000000881;Berhasil;R
681;"lembaga pengguna (LN)";0;2015BB1200000882;2015BB12000000000000000000000882;Berhasil;R
682;"lembaga pengguna (LN)";0;2015BB1200000883;2015BB12000000000000000000000883;Berhasil;R
683;"lembaga pengguna (LN)";0;2015BB1200000884;2015BB12000000000000000000000884;Berhasil;R
684;"lembaga pengguna (LN)";0;2015BB1200000885;2015BB12000000000000000000000885;Berhasil;R
685;"lembaga pengguna (LN)";0;2015BB1200000886;2015BB12000000000000000000000886;Berhasil;R
686;"lembaga pengguna (LN)";0;2015BB1200000887;2015BB12000000000000000000000887;Berhasil;R
687;"lembaga pengguna (LN)";0;2015BB1200000888;2015BB12000000000000000000000888;Berhasil;R
688;"lembaga pengguna (LN)";0;2015BB1200000889;2015BB12000000000000000000000889;Berhasil;R
689;"lembaga pengguna (LN)";0;2015BB1200000890;2015BB12000000000000000000000890;Berhasil;R
690;"lembaga pengguna (LN)";0;2015BB1200000891;2015BB12000000000000000000000891;Berhasil;R
691;"lembaga pengguna (LN)";0;2015BB1200000892;2015BB12000000000000000000000892;Berhasil;R
692;"lembaga pengguna (LN)";0;2015BB1200000893;2015BB12000000000000000000000893;Berhasil;R
693;"lembaga pengguna (LN)";0;2015BB1200000894;2015BB12000000000000000000000894;Berhasil;R
694;"lembaga pengguna (LN)";0;2015BB1200000895;2015BB12000000000000000000000895;Berhasil;R
695;"lembaga pengguna (LN)";0;2015BB1200000896;2015BB12000000000000000000000896;Berhasil;R
696;"lembaga pengguna (LN)";0;2015BB1200000897;2015BB12000000000000000000000897;Berhasil;R
697;"lembaga pengguna (LN)";0;2015BB1200000898;2015BB12000000000000000000000898;Berhasil;R
698;"lembaga pengguna (LN)";0;2015BB1200000899;2015BB12000000000000000000000899;Berhasil;R
699;"lembaga pengguna (LN)";0;2015BB1200000900;2015BB12000000000000000000000900;Berhasil;R
700;"lembaga pengguna (LN)";0;2015BB1200000901;2015BB12000000000000000000000901;Berhasil;R
701;"lembaga pengguna (LN)";0;2015BB1200000902;2015BB12000000000000000000000902;Berhasil;R
702;"lembaga pengguna (LN)";0;2015BB1200000903;2015BB12000000000000000000000903;Berhasil;R
703;"lembaga pengguna (LN)";0;2015BB1200000904;2015BB12000000000000000000000904;Berhasil;R
704;"lembaga pengguna (LN)";0;2015BB1200000905;2015BB12000000000000000000000905;Berhasil;R
705;"lembaga pengguna (LN)";0;2015BB1200000906;2015BB12000000000000000000000906;Berhasil;R
706;"lembaga pengguna (LN)";0;2015BB1200000907;2015BB12000000000000000000000907;Berhasil;R
707;"lembaga pengguna (LN)";0;2015BB1200000908;2015BB12000000000000000000000908;Berhasil;R
708;"lembaga pengguna (LN)";0;2015BB1200000909;2015BB12000000000000000000000909;Berhasil;R
709;"lembaga pengguna (LN)";0;2015BB1200000910;2015BB12000000000000000000000910;Berhasil;R
710;"lembaga pengguna (LN)";0;2015BB1200000911;2015BB12000000000000000000000911;Berhasil;R
711;"lembaga pengguna (LN)";0;2015BB1200000912;2015BB12000000000000000000000912;Berhasil;R
712;"lembaga pengguna (LN)";0;2015BB1200000913;2015BB12000000000000000000000913;Berhasil;R
713;"lembaga pengguna (LN)";0;2015BB1200000914;2015BB12000000000000000000000914;Berhasil;R
714;"lembaga pengguna (LN)";0;2015BB1200000915;2015BB12000000000000000000000915;Berhasil;R
715;"lembaga pengguna (LN)";0;2015BB1200000916;2015BB12000000000000000000000916;Berhasil;R
716;"lembaga pengguna (LN)";0;2015BB1200000917;2015BB12000000000000000000000917;Berhasil;R
717;"lembaga pengguna (LN)";0;2015BB1200000918;2015BB12000000000000000000000918;Berhasil;R
718;"lembaga pengguna (LN)";0;2015BB1200000919;2015BB12000000000000000000000919;Berhasil;R
719;"lembaga pengguna (LN)";0;2015BB1200000920;2015BB12000000000000000000000920;Berhasil;R
720;"lembaga pengguna (LN)";0;2015BB1200000921;2015BB12000000000000000000000921;Berhasil;R
721;"lembaga pengguna (LN)";0;2015BB1200000922;2015BB12000000000000000000000922;Berhasil;R
722;"lembaga pengguna (LN)";0;2015BB1200000923;2015BB12000000000000000000000923;Berhasil;R
723;"lembaga pengguna (LN)";0;2015BB1200000924;2015BB12000000000000000000000924;Berhasil;R
724;"lembaga pengguna (LN)";0;2015BB1200000925;2015BB12000000000000000000000925;Berhasil;R
725;"lembaga pengguna (LN)";0;2015BB1200000926;2015BB12000000000000000000000926;Berhasil;R
726;"lembaga pengguna (LN)";0;2015BB1200000927;2015BB12000000000000000000000927;Berhasil;R
727;"lembaga pengguna (LN)";0;2015BB1200000928;2015BB12000000000000000000000928;Berhasil;R
728;"lembaga pengguna (LN)";0;2015BB1200000929;2015BB12000000000000000000000929;Berhasil;R
729;"lembaga pengguna (LN)";0;2015BB1200000930;2015BB12000000000000000000000930;Berhasil;R
730;"lembaga pengguna (LN)";0;2015BB1200000931;2015BB12000000000000000000000931;Berhasil;R
731;"lembaga pengguna (LN)";0;2015BB1200000932;2015BB12000000000000000000000932;Berhasil;R
732;"lembaga pengguna (LN)";0;2015BB1200000933;2015BB12000000000000000000000933;Berhasil;R
733;"lembaga pengguna (LN)";0;2015BB1200000934;2015BB12000000000000000000000934;Berhasil;R
734;"lembaga pengguna (LN)";0;2015BB1200000935;2015BB12000000000000000000000935;Berhasil;R
735;"lembaga pengguna (LN)";0;2015BB1200000936;2015BB12000000000000000000000936;Berhasil;R
736;"lembaga pengguna (LN)";0;2015BB1200000937;2015BB12000000000000000000000937;Berhasil;R
737;"lembaga pengguna (LN)";0;2015BB1200000938;2015BB12000000000000000000000938;Berhasil;R
738;"lembaga pengguna (LN)";0;2015BB1200000939;2015BB12000000000000000000000939;Berhasil;R
739;"lembaga pengguna (LN)";0;2015BB1200000940;2015BB12000000000000000000000940;Berhasil;R
740;"lembaga pengguna (LN)";0;2015BB1200000941;2015BB12000000000000000000000941;Berhasil;R
741;"lembaga pengguna (LN)";0;2015BB1200000942;2015BB12000000000000000000000942;Berhasil;R
742;"lembaga pengguna (LN)";0;2015BB1200000943;2015BB12000000000000000000000943;Berhasil;R
743;"lembaga pengguna (LN)";0;2015BB1200000944;2015BB12000000000000000000000944;Berhasil;R
744;"lembaga pengguna (LN)";0;2015BB1200000945;2015BB12000000000000000000000945;Berhasil;R
745;"lembaga pengguna (LN)";0;2015BB1200000946;2015BB12000000000000000000000946;Berhasil;R
746;"lembaga pengguna (LN)";0;2015BB1200000947;2015BB12000000000000000000000947;Berhasil;R
747;"lembaga pengguna (LN)";0;2015BB1200000948;2015BB12000000000000000000000948;Berhasil;R
748;"lembaga pengguna (LN)";0;2015BB1200000949;2015BB12000000000000000000000949;Berhasil;R
749;"lembaga pengguna (LN)";0;2015BB1200000950;2015BB12000000000000000000000950;Berhasil;R
750;"lembaga pengguna (LN)";0;2015BB1200000951;2015BB12000000000000000000000951;Berhasil;R
751;"lembaga pengguna (LN)";0;2015BB1200000952;2015BB12000000000000000000000952;Berhasil;R
752;"lembaga pengguna (LN)";0;2015BB1200000953;2015BB12000000000000000000000953;Berhasil;R
753;"lembaga pengguna (LN)";0;2015BB1200000954;2015BB12000000000000000000000954;Berhasil;R
754;"lembaga pengguna (LN)";0;2015BB1200000955;2015BB12000000000000000000000955;Berhasil;R
755;"lembaga pengguna (LN)";0;2015BB1200000956;2015BB12000000000000000000000956;Berhasil;R
756;"lembaga pengguna (LN)";0;2015BB1200000957;2015BB12000000000000000000000957;Berhasil;R
757;"lembaga pengguna (LN)";0;2015BB1200000958;2015BB12000000000000000000000958;Berhasil;R
758;"lembaga pengguna (LN)";0;2015BB1200000959;2015BB12000000000000000000000959;Berhasil;R
759;"lembaga pengguna (LN)";0;2015BB1200000960;2015BB12000000000000000000000960;Berhasil;R
760;"lembaga pengguna (LN)";0;2015BB12LN004256;2015BB12051100000000000000004256;Berhasil;R
761;"lembaga pengguna (LN)";0;2015BB12LN004257;2015BB12051100000000000000004257;Berhasil;R
762;"lembaga pengguna (LN)";0;2015BB12LN004258;2015BB12051100000000000000004258;Berhasil;R
763;"lembaga pengguna (LN)";0;2015BB12LN004259;2015BB12051100000000000000004259;Berhasil;R
764;"lembaga pengguna (LN)";0;2015BB12LN004260;2015BB12051100000000000000004260;Berhasil;R
765;"lembaga pengguna (LN)";0;2015BB12LN004261;2015BB12051100000000000000004261;Berhasil;R
766;"lembaga pengguna (LN)";0;2015BB12LN004262;2015BB12051100000000000000004262;Berhasil;R
767;"lembaga pengguna (LN)";0;2015BB12LN004263;2015BB12051100000000000000004263;Berhasil;R
768;"lembaga pengguna (LN)";0;2015BB12LN004264;2015BB12051100000000000000004264;Berhasil;R
769;"lembaga pengguna (LN)";0;2015BB12LN004265;2015BB12051100000000000000004265;Berhasil;R
770;"lembaga pengguna (LN)";0;2015BB12LN004266;2015BB12051100000000000000004266;Berhasil;R
771;"lembaga pengguna (LN)";0;2015BB12LN004267;2015BB12051100000000000000004267;Berhasil;R
772;"lembaga pengguna (LN)";0;2015BB12LN004268;2015BB12051100000000000000004268;Berhasil;R
773;"lembaga pengguna (LN)";0;2015BB12LN004269;2015BB12051100000000000000004269;Berhasil;R
774;"lembaga pengguna (LN)";0;2015BB12LN004270;2015BB12051100000000000000004270;Berhasil;R
775;"lembaga pengguna (LN)";0;2015BB12LN004271;2015BB12051100000000000000004271;Berhasil;R
776;"lembaga pengguna (LN)";0;2015BB12LN004272;2015BB12051100000000000000004272;Berhasil;R
777;"lembaga pengguna (LN)";0;2015BB12LN004273;2015BB12051100000000000000004273;Berhasil;R
778;"lembaga pengguna (LN)";0;2015BB12LN004274;2015BB12051100000000000000004274;Berhasil;R
779;"lembaga pengguna (LN)";0;2015BB12LN004275;2015BB12051100000000000000004275;Berhasil;R
780;"lembaga pengguna (LN)";0;2015BB12LN004276;2015BB12051100000000000000004276;Berhasil;R
781;"lembaga pengguna (LN)";0;2015BB12LN004277;2015BB12051100000000000000004277;Berhasil;R
782;"lembaga pengguna (LN)";0;2015BB12LN004278;2015BB12051100000000000000004278;Berhasil;R
783;"lembaga pengguna (LN)";0;2015BB12LN004279;2015BB12051100000000000000004279;Berhasil;R
784;"lembaga pengguna (LN)";0;2015BB12LN004280;2015BB12051100000000000000004280;Berhasil;R
785;"lembaga pengguna (LN)";0;2015BB12LN004281;2015BB12051100000000000000004281;Berhasil;R
786;"lembaga pengguna (LN)";0;2015BB12LN004282;2015BB12051100000000000000004282;Berhasil;R
787;"lembaga pengguna (LN)";0;2015BB12LN004283;2015BB12051100000000000000004283;Berhasil;R
788;"lembaga pengguna (LN)";0;2015BB12LN004284;2015BB12051100000000000000004284;Berhasil;R
789;"lembaga pengguna (LN)";0;2015BB12LN004285;2015BB12051100000000000000004285;Berhasil;R
790;"lembaga pengguna (LN)";0;2015BB12LN004286;2015BB12051100000000000000004286;Berhasil;R
791;"lembaga pengguna (LN)";0;2015BB12LN004287;2015BB12051100000000000000004287;Berhasil;R
792;"lembaga pengguna (LN)";0;2015BB12LN004288;2015BB12051100000000000000004288;Berhasil;R
793;"lembaga pengguna (LN)";0;2015BB12LN004289;2015BB12051100000000000000004289;Berhasil;R
794;"lembaga pengguna (LN)";0;2015BB12LN004290;2015BB12051100000000000000004290;Berhasil;R
795;"lembaga pengguna (LN)";0;2015BB12LN004291;2015BB12051100000000000000004291;Berhasil;R
796;"lembaga pengguna (LN)";0;2015BB12LN004292;2015BB12051100000000000000004292;Berhasil;R
797;"lembaga pengguna (LN)";0;2015BB12LN004293;2015BB12051100000000000000004293;Berhasil;R
798;"lembaga pengguna (LN)";0;2015BB12LN004294;2015BB12051100000000000000004294;Berhasil;R
799;"lembaga pengguna (LN)";0;2015BB12LN004295;2015BB12051100000000000000004295;Berhasil;R
800;"lembaga pengguna (LN)";0;2015BB12LN004296;2015BB12051100000000000000004296;Berhasil;R
801;"lembaga pengguna (LN)";0;2015BB12LN004297;2015BB12051100000000000000004297;Berhasil;R
802;"lembaga pengguna (LN)";0;2015BB12LN004298;2015BB12051100000000000000004298;Berhasil;R
803;"lembaga pengguna (LN)";0;2015BB12LN004299;2015BB12051100000000000000004299;Berhasil;R
804;"lembaga pengguna (LN)";0;2015BB12LN004300;2015BB12051100000000000000004300;Berhasil;R
805;"lembaga pengguna (LN)";0;2015BB12LN004301;2015BB12051100000000000000004301;Berhasil;R
806;"lembaga pengguna (LN)";0;2015BB12LN004302;2015BB12051100000000000000004302;Berhasil;R
807;"lembaga pengguna (LN)";0;2015BB12LN004303;2015BB12051100000000000000004303;Berhasil;R
808;"lembaga pengguna (LN)";0;2015BB12LN004304;2015BB12051100000000000000004304;Berhasil;R
809;"lembaga pengguna (LN)";0;2015BB12LN004305;2015BB12051100000000000000004305;Berhasil;R
810;"lembaga pengguna (LN)";0;2015BB12LN004622;2015BB12031200000000000000004622;Berhasil;R
811;"lembaga pengguna (LN)";0;2015BB12LN004623;2015BB12031200000000000000004623;Berhasil;R
812;"lembaga pengguna (LN)";0;2015BB12LN004624;2015BB12031200000000000000004624;Berhasil;R
813;"lembaga pengguna (LN)";0;2015BB12LN004625;2015BB12031200000000000000004625;Berhasil;R
814;"lembaga pengguna (LN)";0;2015BB12LN004626;2015BB12031200000000000000004626;Berhasil;R
815;"lembaga pengguna (LN)";0;2015BB12LN004627;2015BB12031200000000000000004627;Berhasil;R
816;"lembaga pengguna (LN)";0;2015BB12LN004628;2015BB12031200000000000000004628;Berhasil;R
817;"lembaga pengguna (LN)";0;2015BB12LN004629;2015BB12031200000000000000004629;Berhasil;R
818;"lembaga pengguna (LN)";0;2015BB12LN004630;2015BB12031200000000000000004630;Berhasil;R
819;"lembaga pengguna (LN)";0;2015BB12LN004631;2015BB12031200000000000000004631;Berhasil;R
820;"lembaga pengguna (LN)";0;2015BB12LN004632;2015BB12031200000000000000004632;Berhasil;R
821;"lembaga pengguna (LN)";0;2015BB12LN004633;2015BB12031200000000000000004633;Berhasil;R
822;"lembaga pengguna (LN)";0;2015BB12LN004634;2015BB12031200000000000000004634;Berhasil;R
823;"lembaga pengguna (LN)";0;2015BB12LN004635;2015BB12031200000000000000004635;Berhasil;R
824;"lembaga pengguna (LN)";0;2015BB12LN004636;2015BB12031200000000000000004636;Berhasil;R
825;"lembaga pengguna (LN)";0;2015BB12LN004637;2015BB12031200000000000000004637;Berhasil;R
826;"lembaga pengguna (LN)";0;2015BB12LN004638;2015BB12031200000000000000004638;Berhasil;R
827;"lembaga pengguna (LN)";0;2015BB12LN004639;2015BB12031200000000000000004639;Berhasil;R
828;"lembaga pengguna (LN)";0;2015BB12LN004640;2015BB12031200000000000000004640;Berhasil;R
829;"lembaga pengguna (LN)";0;2015BB12LN004641;2015BB12031200000000000000004641;Berhasil;R
830;"lembaga pengguna (LN)";0;2015BB12LN004642;2015BB12031200000000000000004642;Berhasil;R
831;"lembaga pengguna (LN)";0;2015BB12LN004643;2015BB12031200000000000000004643;Berhasil;R
832;"lembaga pengguna (LN)";0;2015BB12LN004644;2015BB12031200000000000000004644;Berhasil;R
833;"lembaga pengguna (LN)";0;2015BB12LN004645;2015BB12031200000000000000004645;Berhasil;R
834;"lembaga pengguna (LN)";0;2015BB12LN004646;2015BB12031200000000000000004646;Berhasil;R
835;"lembaga pengguna (LN)";0;2015BB12LN004647;2015BB12031200000000000000004647;Berhasil;R
836;"lembaga pengguna (LN)";0;2015BB12LN004648;2015BB12031200000000000000004648;Berhasil;R
837;"lembaga pengguna (LN)";0;2015BB12LN004649;2015BB12031200000000000000004649;Berhasil;R
838;"lembaga pengguna (LN)";0;2015BB12LN004650;2015BB12031200000000000000004650;Berhasil;R
839;"lembaga pengguna (LN)";0;2015BB12LN004651;2015BB12031200000000000000004651;Berhasil;R
840;"lembaga pengguna (LN)";0;2015BB12LN004652;2015BB12031200000000000000004652;Berhasil;R
841;"lembaga pengguna (LN)";0;2015BB12LN004653;2015BB12031200000000000000004653;Berhasil;R
842;"lembaga pengguna (LN)";0;2015BB12LN004654;2015BB12031200000000000000004654;Berhasil;R
843;"lembaga pengguna (LN)";0;2015BB12LN004655;2015BB12031200000000000000004655;Berhasil;R
844;"lembaga pengguna (LN)";0;2015BB12LN004656;2015BB12031200000000000000004656;Berhasil;R
845;"lembaga pengguna (LN)";0;2015BB12LN004657;2015BB12031200000000000000004657;Berhasil;R
846;"lembaga pengguna (LN)";0;2015BB12LN004658;2015BB12031200000000000000004658;Berhasil;R
847;"lembaga pengguna (LN)";0;2015BB12LN004659;2015BB12031200000000000000004659;Berhasil;R
848;"lembaga pengguna (LN)";0;2015BB12LN004660;2015BB12031200000000000000004660;Berhasil;R
849;"lembaga pengguna (LN)";0;2015BB12LN004661;2015BB12031200000000000000004661;Berhasil;R
850;"lembaga pengguna (LN)";0;2015BB12LN004662;2015BB12031200000000000000004662;Berhasil;R
851;"lembaga pengguna (LN)";0;2015BB12LN004663;2015BB12031200000000000000004663;Berhasil;R
852;"lembaga pengguna (LN)";0;2015BB12LN004664;2015BB12031200000000000000004664;Berhasil;R
853;"lembaga pengguna (LN)";0;2015BB12LN004665;2015BB12031200000000000000004665;Berhasil;R
854;"lembaga pengguna (LN)";0;2015BB12LN004666;2015BB12031200000000000000004666;Berhasil;R
855;"lembaga pengguna (LN)";0;2015BB12LN004667;2015BB12031200000000000000004667;Berhasil;R
856;"lembaga pengguna (LN)";0;2015BB12LN004668;2015BB12031200000000000000004668;Berhasil;R
857;"lembaga pengguna (LN)";0;2015BB12LN004669;2015BB12031200000000000000004669;Berhasil;R
858;"lembaga pengguna (LN)";0;2015BB12LN004670;2015BB12031200000000000000004670;Berhasil;R
859;"lembaga pengguna (LN)";0;2015BB12LN004671;2015BB12031200000000000000004671;Berhasil;R
860;"lembaga pengguna (LN)";0;2015BB12LN004672;2015BB12031200000000000000004672;Berhasil;R
861;"lembaga pengguna (LN)";0;2015BB12LN004673;2015BB12031200000000000000004673;Berhasil;R
862;"lembaga pengguna (LN)";0;2015BB12LN004674;2015BB12031200000000000000004674;Berhasil;R
863;"lembaga pengguna (LN)";0;2015BB12LN004675;2015BB12031200000000000000004675;Berhasil;R
864;"lembaga pengguna (LN)";0;2015BB12LN004676;2015BB12031200000000000000004676;Berhasil;R
865;"lembaga pengguna (LN)";0;2015BB12LN004677;2015BB12031200000000000000004677;Berhasil;R
866;"lembaga pengguna (LN)";0;2015BB12LN004678;2015BB12031200000000000000004678;Berhasil;R
867;"lembaga pengguna (LN)";0;2015BB12LN004679;2015BB12031200000000000000004679;Berhasil;R
868;"lembaga pengguna (LN)";0;2015BB12LN004680;2015BB12031200000000000000004680;Berhasil;R
869;"lembaga pengguna (LN)";0;2015BB12LN004681;2015BB12031200000000000000004681;Berhasil;R
870;"lembaga pengguna (LN)";0;2015BB12LN004682;2015BB12031200000000000000004682;Berhasil;R
871;"lembaga pengguna (LN)";0;2015BB12LN004683;2015BB12031200000000000000004683;Berhasil;R
872;"lembaga pengguna (LN)";0;2015BB12LN004684;2015BB12031200000000000000004684;Berhasil;R
873;"lembaga pengguna (LN)";0;2015BB12LN004685;2015BB12031200000000000000004685;Berhasil;R
874;"lembaga pengguna (LN)";0;2015BB12LN004686;2015BB12031200000000000000004686;Berhasil;R
875;"lembaga pengguna (LN)";0;2015BB12LN004687;2015BB12031200000000000000004687;Berhasil;R
876;"lembaga pengguna (LN)";0;2015BB12LN004688;2015BB12031200000000000000004688;Berhasil;R
877;"lembaga pengguna (LN)";0;2015BB12LN004689;2015BB12031200000000000000004689;Berhasil;R
878;"lembaga pengguna (LN)";0;2015BB12LN004690;2015BB12031200000000000000004690;Berhasil;R
879;"lembaga pengguna (LN)";0;2015BB12LN004691;2015BB12031200000000000000004691;Berhasil;R
880;"lembaga pengguna (LN)";0;2015BB12LN004692;2015BB12031200000000000000004692;Berhasil;R
881;"lembaga pengguna (LN)";0;2015BB12LN004693;2015BB12031200000000000000004693;Berhasil;R
882;"lembaga pengguna (LN)";0;2015BB12LN004694;2015BB12031200000000000000004694;Berhasil;R
883;"lembaga pengguna (LN)";0;2015BB12LN004695;2015BB12031200000000000000004695;Berhasil;R
884;"lembaga pengguna (LN)";0;2015BB12LN004696;2015BB12031200000000000000004696;Berhasil;R
885;"lembaga pengguna (LN)";0;2015BB12LN004697;2015BB12031200000000000000004697;Berhasil;R
886;"lembaga pengguna (LN)";0;2015BB12LN004698;2015BB12031200000000000000004698;Berhasil;R
887;"lembaga pengguna (LN)";0;2015BB12LN004699;2015BB12031200000000000000004699;Berhasil;R
888;"lembaga pengguna (LN)";0;2015BB12LN004700;2015BB12031200000000000000004700;Berhasil;R
889;"lembaga pengguna (LN)";0;2015BB12LN004701;2015BB12031200000000000000004701;Berhasil;R
890;"lembaga pengguna (LN)";0;2015BB12LN004702;2015BB12031200000000000000004702;Berhasil;R
891;"lembaga pengguna (LN)";0;2015BB12LN004703;2015BB12031200000000000000004703;Berhasil;R
892;"lembaga pengguna (LN)";0;2015BB12LN004704;2015BB12031200000000000000004704;Berhasil;R
893;"lembaga pengguna (LN)";0;2015BB12LN004705;2015BB12031200000000000000004705;Berhasil;R
894;"lembaga pengguna (LN)";0;2015BB12LN004706;2015BB12031200000000000000004706;Berhasil;R
895;"lembaga pengguna (LN)";0;2015BB12LN004707;2015BB12031200000000000000004707;Berhasil;R
896;"lembaga pengguna (LN)";0;2015BB12LN004708;2015BB12031200000000000000004708;Berhasil;R
897;"lembaga pengguna (LN)";0;2015BB12LN004709;2015BB12031200000000000000004709;Berhasil;R
898;"lembaga pengguna (LN)";0;2015BB12LN004710;2015BB12031200000000000000004710;Berhasil;R
899;"lembaga pengguna (LN)";0;2015BB12LN004711;2015BB12031200000000000000004711;Berhasil;R
900;"lembaga pengguna (LN)";0;2015BB12LN004712;2015BB12031200000000000000004712;Berhasil;R
901;"lembaga pengguna (LN)";0;2015BB12LN004713;2015BB12031200000000000000004713;Berhasil;R
902;"lembaga pengguna (LN)";0;2015BB12LN004714;2015BB12031200000000000000004714;Berhasil;R
903;"lembaga pengguna (LN)";0;2015BB12LN004715;2015BB12031200000000000000004715;Berhasil;R
904;"lembaga pengguna (LN)";0;2015BB12LN004716;2015BB12031200000000000000004716;Berhasil;R
905;"lembaga pengguna (LN)";0;2015BB12LN004717;2015BB12031200000000000000004717;Berhasil;R
906;"lembaga pengguna (LN)";0;2015BB12LN004718;2015BB12031200000000000000004718;Berhasil;R
907;"lembaga pengguna (LN)";0;2015BB12LN004719;2015BB12031200000000000000004719;Berhasil;R
908;"lembaga pengguna (LN)";0;2015BB12LN004720;2015BB12031200000000000000004720;Berhasil;R
909;"lembaga pengguna (LN)";0;2015BB12LN004721;2015BB12031200000000000000004721;Berhasil;R
910;"lembaga pengguna (LN)";0;2015BB12LN004722;2015BB12031200000000000000004722;Berhasil;R
911;"lembaga pengguna (LN)";0;2015BB12LN004723;2015BB12031200000000000000004723;Berhasil;R
912;"lembaga pengguna (LN)";0;2015BB12LN004724;2015BB12031200000000000000004724;Berhasil;R
913;"lembaga pengguna (LN)";0;2015BB12LN004725;2015BB12031200000000000000004725;Berhasil;R
914;"lembaga pengguna (LN)";0;2015BB12LN004726;2015BB12031200000000000000004726;Berhasil;R
915;"lembaga pengguna (LN)";0;2015BB12LN004727;2015BB12031200000000000000004727;Berhasil;R
916;"lembaga pengguna (LN)";0;2015BB12LN004728;2015BB12031200000000000000004728;Berhasil;R
917;"lembaga pengguna (LN)";0;2015BB12LN004729;2015BB12031200000000000000004729;Berhasil;R
918;"lembaga pengguna (LN)";0;2015BB12LN004730;2015BB12031200000000000000004730;Berhasil;R
919;"lembaga pengguna (LN)";0;2015BB12LN004731;2015BB12031200000000000000004731;Berhasil;R
920;"lembaga pengguna (LN)";0;2015BB12LN004732;2015BB12031200000000000000004732;Berhasil;R
921;"lembaga pengguna (LN)";0;2015BB12LN004733;2015BB12031200000000000000004733;Berhasil;R
922;"lembaga pengguna (LN)";0;2015BB12LN004734;2015BB12031200000000000000004734;Berhasil;R
923;"lembaga pengguna (LN)";0;2015BB12LN004735;2015BB12031200000000000000004735;Berhasil;R
924;"lembaga pengguna (LN)";0;2015BB12LN004736;2015BB12031200000000000000004736;Berhasil;R
925;"lembaga pengguna (LN)";0;2015BB12LN004737;2015BB12031200000000000000004737;Berhasil;R
926;"lembaga pengguna (LN)";0;2015BB12LN004738;2015BB12031200000000000000004738;Berhasil;R
927;"lembaga pengguna (LN)";0;2015BB12LN004739;2015BB12031200000000000000004739;Berhasil;R
928;"lembaga pengguna (LN)";0;2015BB12LN004740;2015BB12031200000000000000004740;Berhasil;R
929;"lembaga pengguna (LN)";0;2015BB12LN004810;2015BB12221200000000000000004810;Berhasil;R
930;"lembaga pengguna (LN)";0;2015BB12LN004811;2015BB12221200000000000000004811;Berhasil;R
931;"lembaga pengguna (LN)";0;2015BB12LN004812;2015BB12221200000000000000004812;Berhasil;R
932;"lembaga pengguna (LN)";0;2015BB12LN004813;2015BB12221200000000000000004813;Berhasil;R
933;"lembaga pengguna (LN)";0;2015BB12LN004814;2015BB12221200000000000000004814;Berhasil;R
934;"lembaga pengguna (LN)";0;2015BB12LN004815;2015BB12221200000000000000004815;Berhasil;R
935;"lembaga pengguna (LN)";0;2015BB12LN004816;2015BB12221200000000000000004816;Berhasil;R
