No.;"Nama Lembaga";"No. Seri Kartu SAM";"No. Manifest Kartu SAM";"No. PCID";Keterangan
2271;"DIVTIK POLRI";3015011300007ED1;2020BB12ID064066;2020BB12141200000000000000064066;Berhasil;R
2272;"DIVTIK POLRI";3015011300007ED2;2020BB12ID064065;2020BB12141200000000000000064065;Berhasil;R
2273;"DIVTIK POLRI";3015011300007ED3;2020BB12ID064064;2020BB12141200000000000000064064;Berhasil;R
2274;"DIVTIK POLRI";3015011300007ED4;2020BB12ID064052;2020BB12141200000000000000064052;Berhasil;R
2275;"DIVTIK POLRI";3015011300007ED5;2020BB12ID064051;2020BB12141200000000000000064051;Berhasil;R
2276;"DIVTIK POLRI";3015011300007ED6;2020BB12ID064050;2020BB12141200000000000000064050;Berhasil;R
2277;"DIVTIK POLRI";3015011300007ED7;2020BB12ID064049;2020BB12141200000000000000064049;Berhasil;R
2278;"DIVTIK POLRI";3015011300007ED8;2020BB12ID064048;2020BB12141200000000000000064048;Berhasil;R
2279;"DIVTIK POLRI";3015011300007ED9;2020BB12ID064047;2020BB12141200000000000000064047;Berhasil;R
2280;"DIVTIK POLRI";3015011300007EDA;2020BB12ID064046;2020BB12141200000000000000064046;Berhasil;R
2281;"DIVTIK POLRI";3015011300007EDB;2020BB12ID064045;2020BB12141200000000000000064045;Berhasil;R
2282;"DIVTIK POLRI";3015011300007EDC;2020BB12ID064044;2020BB12141200000000000000064044;Berhasil;R
2283;"DIVTIK POLRI";3015011300007EDD;2020BB12ID064043;2020BB12141200000000000000064043;Berhasil;R
2284;"DIVTIK POLRI";3015011300007EDE;2020BB12ID064042;2020BB12141200000000000000064042;Berhasil;R
2285;"DIVTIK POLRI";3015011300007EDF;2020BB12ID064041;2020BB12141200000000000000064041;Berhasil;R
2286;"DIVTIK POLRI";3015011300007EE0;2020BB12ID064040;2020BB12141200000000000000064040;Berhasil;R
2287;"DIVTIK POLRI";3015011300007EE1;2020BB12ID064039;2020BB12141200000000000000064039;Berhasil;R
2288;"DIVTIK POLRI";3015011300007EE2;2020BB12ID064038;2020BB12141200000000000000064038;Berhasil;R
2289;"DIVTIK POLRI";3015011300007EE3;2020BB12ID064037;2020BB12141200000000000000064037;Berhasil;R
2290;"DIVTIK POLRI";3015011300007EE4;2020BB12ID064036;2020BB12141200000000000000064036;Berhasil;R
2291;"DIVTIK POLRI";3015011300007EE5;2020BB12ID064101;2020BB12141200000000000000064101;Berhasil;R
2292;"DIVTIK POLRI";3015011300007EE6;2020BB12ID064100;2020BB12141200000000000000064100;Berhasil;R
2293;"DIVTIK POLRI";3015011300007EE7;2020BB12ID064099;2020BB12141200000000000000064099;Berhasil;R
2294;"DIVTIK POLRI";3015011300007EE8;2020BB12ID064098;2020BB12141200000000000000064098;Berhasil;R
2295;"DIVTIK POLRI";3015011300007EE9;2020BB12ID064097;2020BB12141200000000000000064097;Berhasil;R
2296;"DIVTIK POLRI";3015011300007EEA;2020BB12ID064096;2020BB12141200000000000000064096;Berhasil;R
2297;"DIVTIK POLRI";3015011300007EEB;2020BB12ID064095;2020BB12141200000000000000064095;Berhasil;R
2298;"DIVTIK POLRI";3015011300007EEC;2020BB12ID064094;2020BB12141200000000000000064094;Berhasil;R
2299;"DIVTIK POLRI";3015011300007EED;2020BB12ID064093;2020BB12141200000000000000064093;Berhasil;R
2300;"DIVTIK POLRI";3015011300007EEE;2020BB12ID064092;2020BB12141200000000000000064092;Berhasil;R
2301;"DIVTIK POLRI";3015011300007EEF;2020BB12ID064091;2020BB12141200000000000000064091;Berhasil;R
2302;"DIVTIK POLRI";3015011300007EF0;2020BB12ID064090;2020BB12141200000000000000064090;Berhasil;R
2303;"DIVTIK POLRI";3015011300007EF1;2020BB12ID064089;2020BB12141200000000000000064089;Berhasil;R
2304;"DIVTIK POLRI";3015011300007EF2;2020BB12ID064088;2020BB12141200000000000000064088;Berhasil;R
2305;"DIVTIK POLRI";3015011300007EF3;2020BB12ID064087;2020BB12141200000000000000064087;Berhasil;R
2306;"DIVTIK POLRI";3015011300007EF4;2020BB12ID064086;2020BB12141200000000000000064086;Berhasil;R
2307;"BPR ULATINADA RAHAYU";3015011300007EF7;2020BB12ID063532;2020BB12131100000000000000063532;Berhasil;R
2308;"BPR MITRA DANA KAWANUA";3015011300007EF8;2020BB12ID063531;2020BB12131100000000000000063531;Berhasil;R
2309;"BPR DANA BERKAH PUSAKATAMA";3015011300007EF9;2020BB12ID063530;2020BB12131100000000000000063530;Berhasil;R
2310;"BPR PRABUMEGAH KENCANA";3015011300007EFA;2020BB12ID063529;2020BB12131100000000000000063529;Berhasil;R
2311;"BPR SABAR ARTHA PRIMA";3015011300007EFB;2020BB12ID063528;2020BB12131100000000000000063528;Berhasil;R
2312;"BPR PRISMA BALI";3015011300007EFC;2020BB12ID063526;2020BB12131100000000000000063526;Berhasil;R
2313;"BPR PRISMA BALI";3015011300007EFD;2020BB12ID063527;2020BB12131100000000000000063527;Berhasil;R
2314;"BPR DEPO MITRA MANDIRI";3015011300007EFE;2020BB12ID063524;2020BB12131100000000000000063524;Berhasil;R
2315;"BPR DEPO MITRA MANDIRI";3015011300007EFF;2020BB12ID063523;2020BB12131100000000000000063523;Berhasil;R
2316;"BPR DEPO MITRA MANDIRI";3015011300007F00;2020BB12ID063525;2020BB12131100000000000000063525;Berhasil;R
2317;"BPR MOJOSARI PAHALAPAKTO";3015011300007F01;2020BB12ID063522;2020BB12131100000000000000063522;Berhasil;R
2318;"BPR UKABIMA MITRA DANA";3015011300007F02;2020BB12ID063521;2020BB12131100000000000000063521;Berhasil;R
2319;"BPR BAHTERA MASYARAKAT JABAR";3015011300007F03;2020BB12ID063520;2020BB12131100000000000000063520;Berhasil;R
2320;"BPR PANJAWAN MITRA USAHA";3015011300007F04;2020BB12ID063519;2020BB12131100000000000000063519;Berhasil;R
2321;"BPR BANK DAERAH PATI";3015011300007F05;2020BB12ID063517;2020BB12131100000000000000063517;Berhasil;R
2322;"BPR BANK DAERAH PATI";3015011300007F06;2020BB12ID063518;2020BB12131100000000000000063518;Berhasil;R
2323;"PUSINAFIS POLRI";3015011300007F07;2020BB12ID063285;2020BB12131100000000000000063285;Berhasil;R
2324;"PUSINAFIS POLRI";3015011300007F08;2020BB12ID063286;2020BB12131100000000000000063286;Berhasil;R
2325;"PUSINAFIS POLRI";3015011300007F09;2020BB12ID063287;2020BB12131100000000000000063287;Berhasil;R
2326;"PUSINAFIS POLRI";3015011300007F0A;2020BB12ID063288;2020BB12131100000000000000063288;Berhasil;R
2327;"PUSINAFIS POLRI";3015011300007F0B;2020BB12ID063289;2020BB12131100000000000000063289;Berhasil;R
2328;"PUSINAFIS POLRI";3015011300007F0C;2020BB12ID063290;2020BB12131100000000000000063290;Berhasil;R
2329;"PUSINAFIS POLRI";3015011300007F0D;2020BB12ID063291;2020BB12131100000000000000063291;Berhasil;R
2330;"PUSINAFIS POLRI";3015011300007F0E;2020BB12ID063292;2020BB12131100000000000000063292;Berhasil;R
2331;"PUSINAFIS POLRI";3015011300007F0F;2020BB12ID063293;2020BB12131100000000000000063293;Berhasil;R
2332;"PUSINAFIS POLRI";3015011300007F10;2020BB12ID063294;2020BB12131100000000000000063294;Berhasil;R
2333;"PUSINAFIS POLRI";3015011300007F11;2020BB12ID063295;2020BB12131100000000000000063295;Berhasil;R
2334;"PUSINAFIS POLRI";3015011300007F12;2020BB12ID063296;2020BB12131100000000000000063296;Berhasil;R
2335;"PUSINAFIS POLRI";3015011300007F13;2020BB12ID063297;2020BB12131100000000000000063297;Berhasil;R
2336;"PUSINAFIS POLRI";3015011300007F14;2020BB12ID063298;2020BB12131100000000000000063298;Berhasil;R
2337;"PUSINAFIS POLRI";3015011300007F15;2020BB12ID063299;2020BB12131100000000000000063299;Berhasil;R
2338;"PUSINAFIS POLRI";3015011300007F16;2020BB12ID063300;2020BB12131100000000000000063300;Berhasil;R
2339;"PUSINAFIS POLRI";3015011300007F17;2020BB12ID063301;2020BB12131100000000000000063301;Berhasil;R
2340;"PUSINAFIS POLRI";3015011300007F18;2020BB12ID063302;2020BB12131100000000000000063302;Berhasil;R
2341;"PUSINAFIS POLRI";3015011300007F19;2020BB12ID063303;2020BB12131100000000000000063303;Berhasil;R
2342;"PUSINAFIS POLRI";3015011300007F1A;2020BB12ID063304;2020BB12131100000000000000063304;Berhasil;R
2343;"PUSINAFIS POLRI";3015011300007F1B;2020BB12ID063305;2020BB12131100000000000000063305;Berhasil;R
2344;"PUSINAFIS POLRI";3015011300007F1C;2020BB12ID063306;2020BB12131100000000000000063306;Berhasil;R
2345;"PUSINAFIS POLRI";3015011300007F1D;2020BB12ID063307;2020BB12131100000000000000063307;Berhasil;R
2346;"PUSINAFIS POLRI";3015011300007F1E;2020BB12ID063308;2020BB12131100000000000000063308;Berhasil;R
2347;"PUSINAFIS POLRI";3015011300007F1F;2020BB12ID063309;2020BB12131100000000000000063309;Berhasil;R
2348;"PUSINAFIS POLRI";3015011300007F20;2020BB12ID063310;2020BB12131100000000000000063310;Berhasil;R
2349;"PUSINAFIS POLRI";3015011300007F21;2020BB12ID063311;2020BB12131100000000000000063311;Berhasil;R
2350;"PUSINAFIS POLRI";3015011300007F22;2020BB12ID063312;2020BB12131100000000000000063312;Berhasil;R
2351;"PUSINAFIS POLRI";3015011300007F23;2020BB12ID063313;2020BB12131100000000000000063313;Berhasil;R
2352;"PUSINAFIS POLRI";3015011300007F24;2020BB12ID063314;2020BB12131100000000000000063314;Berhasil;R
2353;"PUSINAFIS POLRI";3015011300007F25;2020BB12ID063315;2020BB12131100000000000000063315;Berhasil;R
2354;"PUSINAFIS POLRI";3015011300007F26;2020BB12ID063316;2020BB12131100000000000000063316;Berhasil;R
2355;"PUSINAFIS POLRI";3015011300007F27;2020BB12ID063317;2020BB12131100000000000000063317;Berhasil;R
2356;"PUSINAFIS POLRI";3015011300007F28;2020BB12ID063318;2020BB12131100000000000000063318;Berhasil;R
2357;"PUSINAFIS POLRI";3015011300007F29;2020BB12ID063319;2020BB12131100000000000000063319;Berhasil;R
2358;"PUSINAFIS POLRI";3015011300007F2A;2020BB12ID063320;2020BB12131100000000000000063320;Berhasil;R
2359;"PUSINAFIS POLRI";3015011300007F2B;2020BB12ID063321;2020BB12131100000000000000063321;Berhasil;R
2360;"PUSINAFIS POLRI";3015011300007F2C;2020BB12ID063322;2020BB12131100000000000000063322;Berhasil;R
2361;"PUSINAFIS POLRI";3015011300007F2D;2020BB12ID063323;2020BB12131100000000000000063323;Berhasil;R
2362;"PUSINAFIS POLRI";3015011300007F2E;2020BB12ID063324;2020BB12131100000000000000063324;Berhasil;R
2363;"PUSINAFIS POLRI";3015011300007F2F;2020BB12ID063325;2020BB12131100000000000000063325;Berhasil;R
2364;"PUSINAFIS POLRI";3015011300007F30;2020BB12ID063326;2020BB12131100000000000000063326;Berhasil;R
2365;"PUSINAFIS POLRI";3015011300007F31;2020BB12ID063327;2020BB12131100000000000000063327;Berhasil;R
2366;"PUSINAFIS POLRI";3015011300007F32;2020BB12ID063328;2020BB12131100000000000000063328;Berhasil;R
2367;"PUSINAFIS POLRI";3015011300007F33;2020BB12ID063329;2020BB12131100000000000000063329;Berhasil;R
2368;"PUSINAFIS POLRI";3015011300007F34;2020BB12ID063330;2020BB12131100000000000000063330;Berhasil;R
2369;"PUSINAFIS POLRI";3015011300007F35;2020BB12ID063331;2020BB12131100000000000000063331;Berhasil;R
2370;"PUSINAFIS POLRI";3015011300007F36;2020BB12ID063332;2020BB12131100000000000000063332;Berhasil;R
2371;"PUSINAFIS POLRI";3015011300007F37;2020BB12ID063333;2020BB12131100000000000000063333;Berhasil;R
2372;"PUSINAFIS POLRI";3015011300007F38;2020BB12ID063334;2020BB12131100000000000000063334;Berhasil;R
2373;"PUSINAFIS POLRI";3015011300007F39;2020BB12ID063335;2020BB12131100000000000000063335;Berhasil;R
2374;"PUSINAFIS POLRI";3015011300007F3A;2020BB12ID063336;2020BB12131100000000000000063336;Berhasil;R
2375;"PUSINAFIS POLRI";3015011300007F3B;2020BB12ID063337;2020BB12131100000000000000063337;Berhasil;R
2376;"PUSINAFIS POLRI";3015011300007F3C;2020BB12ID063338;2020BB12131100000000000000063338;Berhasil;R
2377;"PUSINAFIS POLRI";3015011300007F3D;2020BB12ID063339;2020BB12131100000000000000063339;Berhasil;R
2378;"PUSINAFIS POLRI";3015011300007F3E;2020BB12ID063340;2020BB12131100000000000000063340;Berhasil;R
2379;"PUSINAFIS POLRI";3015011300007F3F;2020BB12ID063341;2020BB12131100000000000000063341;Berhasil;R
2380;"PUSINAFIS POLRI";3015011300007F40;2020BB12ID063342;2020BB12131100000000000000063342;Berhasil;R
2381;"PUSINAFIS POLRI";3015011300007F41;2020BB12ID063343;2020BB12131100000000000000063343;Berhasil;R
2382;"PUSINAFIS POLRI";3015011300007F42;2020BB12ID063344;2020BB12131100000000000000063344;Berhasil;R
2383;"PUSINAFIS POLRI";3015011300007F43;2020BB12ID063345;2020BB12131100000000000000063345;Berhasil;R
2384;"PUSINAFIS POLRI";3015011300007F44;2020BB12ID063346;2020BB12131100000000000000063346;Berhasil;R
2385;"PUSINAFIS POLRI";3015011300007F45;2020BB12ID063347;2020BB12131100000000000000063347;Berhasil;R
2386;"PUSINAFIS POLRI";3015011300007F46;2020BB12ID063348;2020BB12131100000000000000063348;Berhasil;R
2387;"PUSINAFIS POLRI";3015011300007F47;2020BB12ID063349;2020BB12131100000000000000063349;Berhasil;R
2388;"PUSINAFIS POLRI";3015011300007F48;2020BB12ID063350;2020BB12131100000000000000063350;Berhasil;R
2389;"PUSINAFIS POLRI";3015011300007F49;2020BB12ID063351;2020BB12131100000000000000063351;Berhasil;R
2390;"PUSINAFIS POLRI";3015011300007F4A;2020BB12ID063352;2020BB12131100000000000000063352;Berhasil;R
2391;"PUSINAFIS POLRI";3015011300007F4B;2020BB12ID063353;2020BB12131100000000000000063353;Berhasil;R
2392;"PUSINAFIS POLRI";3015011300007F4C;2020BB12ID063354;2020BB12131100000000000000063354;Berhasil;R
2393;"PUSINAFIS POLRI";3015011300007F4D;2020BB12ID063355;2020BB12131100000000000000063355;Berhasil;R
2394;"PUSINAFIS POLRI";3015011300007F4E;2020BB12ID063356;2020BB12131100000000000000063356;Berhasil;R
2395;"PUSINAFIS POLRI";3015011300007F4F;2020BB12ID063357;2020BB12131100000000000000063357;Berhasil;R
2396;"PUSINAFIS POLRI";3015011300007F50;2020BB12ID063358;2020BB12131100000000000000063358;Berhasil;R
2397;"PUSINAFIS POLRI";3015011300007F51;2020BB12ID063359;2020BB12131100000000000000063359;Berhasil;R
2398;"PUSINAFIS POLRI";3015011300007F52;2020BB12ID063360;2020BB12131100000000000000063360;Berhasil;R
2399;"PUSINAFIS POLRI";3015011300007F53;2020BB12ID063361;2020BB12131100000000000000063361;Berhasil;R
2400;"PUSINAFIS POLRI";3015011300007F54;2020BB12ID063362;2020BB12131100000000000000063362;Berhasil;R
2401;"PUSINAFIS POLRI";3015011300007F55;2020BB12ID063363;2020BB12131100000000000000063363;Berhasil;R
2402;"PUSINAFIS POLRI";3015011300007F56;2020BB12ID063364;2020BB12131100000000000000063364;Berhasil;R
2403;"PUSINAFIS POLRI";3015011300007F57;2020BB12ID063365;2020BB12131100000000000000063365;Berhasil;R
2404;"PUSINAFIS POLRI";3015011300007F58;2020BB12ID063366;2020BB12131100000000000000063366;Berhasil;R
2405;"PUSINAFIS POLRI";3015011300007F59;2020BB12ID063367;2020BB12131100000000000000063367;Berhasil;R
2406;"PUSINAFIS POLRI";3015011300007F5A;2020BB12ID063368;2020BB12131100000000000000063368;Berhasil;R
2407;"PUSINAFIS POLRI";3015011300007F5B;2020BB12ID063369;2020BB12131100000000000000063369;Berhasil;R
2408;"PUSINAFIS POLRI";3015011300007F5C;2020BB12ID063370;2020BB12131100000000000000063370;Berhasil;R
2409;"PUSINAFIS POLRI";3015011300007F5D;2020BB12ID063371;2020BB12131100000000000000063371;Berhasil;R
2410;"PUSINAFIS POLRI";3015011300007F5E;2020BB12ID063372;2020BB12131100000000000000063372;Berhasil;R
2411;"PUSINAFIS POLRI";3015011300007F5F;2020BB12ID063373;2020BB12131100000000000000063373;Berhasil;R
2412;"PUSINAFIS POLRI";3015011300007F60;2020BB12ID063374;2020BB12131100000000000000063374;Berhasil;R
2413;"PUSINAFIS POLRI";3015011300007F61;2020BB12ID063375;2020BB12131100000000000000063375;Berhasil;R
2414;"PUSINAFIS POLRI";3015011300007F62;2020BB12ID063376;2020BB12131100000000000000063376;Berhasil;R
2415;"PUSINAFIS POLRI";3015011300007F63;2020BB12ID063377;2020BB12131100000000000000063377;Berhasil;R
2416;"PUSINAFIS POLRI";3015011300007F64;2020BB12ID063378;2020BB12131100000000000000063378;Berhasil;R
2417;"PUSINAFIS POLRI";3015011300007F65;2020BB12ID063379;2020BB12131100000000000000063379;Berhasil;R
2418;"PUSINAFIS POLRI";3015011300007F66;2020BB12ID063380;2020BB12131100000000000000063380;Berhasil;R
2419;"PUSINAFIS POLRI";3015011300007F67;2020BB12ID063381;2020BB12131100000000000000063381;Berhasil;R
2420;"PUSINAFIS POLRI";3015011300007F68;2020BB12ID063382;2020BB12131100000000000000063382;Berhasil;R
2421;"PUSINAFIS POLRI";3015011300007F69;2020BB12ID063383;2020BB12131100000000000000063383;Berhasil;R
2422;"PUSINAFIS POLRI";3015011300007F6A;2020BB12ID063384;2020BB12131100000000000000063384;Berhasil;R
2423;"PUSINAFIS POLRI";3015011300007F6B;2020BB12ID063385;2020BB12131100000000000000063385;Berhasil;R
2424;"PUSINAFIS POLRI";3015011300007F6C;2020BB12ID063386;2020BB12131100000000000000063386;Berhasil;R
2425;"PUSINAFIS POLRI";3015011300007F6D;2020BB12ID063387;2020BB12131100000000000000063387;Berhasil;R
2426;"PUSINAFIS POLRI";3015011300007F6E;2020BB12ID063388;2020BB12131100000000000000063388;Berhasil;R
2427;"PUSINAFIS POLRI";3015011300007F6F;2020BB12ID063389;2020BB12131100000000000000063389;Berhasil;R
2428;"PUSINAFIS POLRI";3015011300007F70;2020BB12ID063390;2020BB12131100000000000000063390;Berhasil;R
2429;"PUSINAFIS POLRI";3015011300007F71;2020BB12ID063391;2020BB12131100000000000000063391;Berhasil;R
2430;"PUSINAFIS POLRI";3015011300007F72;2020BB12ID063392;2020BB12131100000000000000063392;Berhasil;R
2431;"PUSINAFIS POLRI";3015011300007F73;2020BB12ID063393;2020BB12131100000000000000063393;Berhasil;R
2432;"PUSINAFIS POLRI";3015011300007F74;2020BB12ID063394;2020BB12131100000000000000063394;Berhasil;R
2433;"PUSINAFIS POLRI";3015011300007F75;2020BB12ID063395;2020BB12131100000000000000063395;Berhasil;R
2434;"PUSINAFIS POLRI";3015011300007F76;2020BB12ID063396;2020BB12131100000000000000063396;Berhasil;R
2435;"PUSINAFIS POLRI";3015011300007F77;2020BB12ID063397;2020BB12131100000000000000063397;Berhasil;R
2436;"PUSINAFIS POLRI";3015011300007F78;2020BB12ID063398;2020BB12131100000000000000063398;Berhasil;R
2437;"PUSINAFIS POLRI";3015011300007F79;2020BB12ID063399;2020BB12131100000000000000063399;Berhasil;R
2438;"PUSINAFIS POLRI";3015011300007F7A;2020BB12ID063400;2020BB12131100000000000000063400;Berhasil;R
2439;"PUSINAFIS POLRI";3015011300007F7B;2020BB12ID063401;2020BB12131100000000000000063401;Berhasil;R
2440;"PUSINAFIS POLRI";3015011300007F7C;2020BB12ID063402;2020BB12131100000000000000063402;Berhasil;R
2441;"PUSINAFIS POLRI";3015011300007F7D;2020BB12ID063403;2020BB12131100000000000000063403;Berhasil;R
2442;"PUSINAFIS POLRI";3015011300007F7E;2020BB12ID063404;2020BB12131100000000000000063404;Berhasil;R
2443;"PUSINAFIS POLRI";3015011300007F7F;2020BB12ID063405;2020BB12131100000000000000063405;Berhasil;R
2444;"PUSINAFIS POLRI";3015011300007F80;2020BB12ID063406;2020BB12131100000000000000063406;Berhasil;R
2445;"PUSINAFIS POLRI";3015011300007F81;2020BB12ID063407;2020BB12131100000000000000063407;Berhasil;R
2446;"PUSINAFIS POLRI";3015011300007F82;2020BB12ID063408;2020BB12131100000000000000063408;Berhasil;R
2447;"PUSINAFIS POLRI";3015011300007F83;2020BB12ID063409;2020BB12131100000000000000063409;Berhasil;R
2448;"PUSINAFIS POLRI";3015011300007F84;2020BB12ID063410;2020BB12131100000000000000063410;Berhasil;R
2449;"PUSINAFIS POLRI";3015011300007F85;2020BB12ID063411;2020BB12131100000000000000063411;Berhasil;R
2450;"PUSINAFIS POLRI";3015011300007F86;2020BB12ID063412;2020BB12131100000000000000063412;Berhasil;R
2451;"PUSINAFIS POLRI";3015011300007F87;2020BB12ID063413;2020BB12131100000000000000063413;Berhasil;R
2452;"PUSINAFIS POLRI";3015011300007F88;2020BB12ID063414;2020BB12131100000000000000063414;Berhasil;R
2453;"PUSINAFIS POLRI";3015011300007F89;2020BB12ID063415;2020BB12131100000000000000063415;Berhasil;R
2454;"PUSINAFIS POLRI";3015011300007F8A;2020BB12ID063416;2020BB12131100000000000000063416;Berhasil;R
2455;"PUSINAFIS POLRI";3015011300007F8B;2020BB12ID063417;2020BB12131100000000000000063417;Berhasil;R
2456;"PUSINAFIS POLRI";3015011300007F8C;2020BB12ID063418;2020BB12131100000000000000063418;Berhasil;R
2457;"PUSINAFIS POLRI";3015011300007F8D;2020BB12ID063419;2020BB12131100000000000000063419;Berhasil;R
2458;"PUSINAFIS POLRI";3015011300007F8E;2020BB12ID063420;2020BB12131100000000000000063420;Berhasil;R
2459;"PUSINAFIS POLRI";3015011300007F8F;2020BB12ID063421;2020BB12131100000000000000063421;Berhasil;R
2460;"PUSINAFIS POLRI";3015011300007F90;2020BB12ID063422;2020BB12131100000000000000063422;Berhasil;R
2461;"PUSINAFIS POLRI";3015011300007F91;2020BB12ID063423;2020BB12131100000000000000063423;Berhasil;R
2462;"PUSINAFIS POLRI";3015011300007F92;2020BB12ID063424;2020BB12131100000000000000063424;Berhasil;R
2463;"PUSINAFIS POLRI";3015011300007F93;2020BB12ID063425;2020BB12131100000000000000063425;Berhasil;R
2464;"PUSINAFIS POLRI";3015011300007F94;2020BB12ID063426;2020BB12131100000000000000063426;Berhasil;R
2465;"PUSINAFIS POLRI";3015011300007F95;2020BB12ID063427;2020BB12131100000000000000063427;Berhasil;R
2466;"PUSINAFIS POLRI";3015011300007F96;2020BB12ID063428;2020BB12131100000000000000063428;Berhasil;R
2467;"PUSINAFIS POLRI";3015011300007F97;2020BB12ID063429;2020BB12131100000000000000063429;Berhasil;R
2468;"PUSINAFIS POLRI";3015011300007F98;2020BB12ID063430;2020BB12131100000000000000063430;Berhasil;R
2469;"PUSINAFIS POLRI";3015011300007F99;2020BB12ID063431;2020BB12131100000000000000063431;Berhasil;R
2470;"PUSINAFIS POLRI";3015011300007F9A;2020BB12ID063432;2020BB12131100000000000000063432;Berhasil;R
2471;"PUSINAFIS POLRI";3015011300007F9B;2020BB12ID063433;2020BB12131100000000000000063433;Berhasil;R
2472;"PUSINAFIS POLRI";3015011300007F9C;2020BB12ID063434;2020BB12131100000000000000063434;Berhasil;R
2473;"PUSINAFIS POLRI";3015011300007F9D;2020BB12ID063435;2020BB12131100000000000000063435;Berhasil;R
2474;"PUSINAFIS POLRI";3015011300007F9E;2020BB12ID063436;2020BB12131100000000000000063436;Berhasil;R
2475;"PUSINAFIS POLRI";3015011300007F9F;2020BB12ID063437;2020BB12131100000000000000063437;Berhasil;R
2476;"PUSINAFIS POLRI";3015011300007FA0;2020BB12ID063438;2020BB12131100000000000000063438;Berhasil;R
2477;"PUSINAFIS POLRI";3015011300007FA1;2020BB12ID063439;2020BB12131100000000000000063439;Berhasil;R
2478;"PUSINAFIS POLRI";3015011300007FA2;2020BB12ID063440;2020BB12131100000000000000063440;Berhasil;R
2479;"PUSINAFIS POLRI";3015011300007FA3;2020BB12ID063441;2020BB12131100000000000000063441;Berhasil;R
2480;"PUSINAFIS POLRI";3015011300007FA4;2020BB12ID063442;2020BB12131100000000000000063442;Berhasil;R
2481;"PUSINAFIS POLRI";3015011300007FA5;2020BB12ID063443;2020BB12131100000000000000063443;Berhasil;R
2482;"PUSINAFIS POLRI";3015011300007FA6;2020BB12ID063444;2020BB12131100000000000000063444;Berhasil;R
2483;"PUSINAFIS POLRI";3015011300007FA7;2020BB12ID063445;2020BB12131100000000000000063445;Berhasil;R
2484;"PUSINAFIS POLRI";3015011300007FA8;2020BB12ID063446;2020BB12131100000000000000063446;Berhasil;R
2485;"PUSINAFIS POLRI";3015011300007FA9;2020BB12ID063447;2020BB12131100000000000000063447;Berhasil;R
2486;"PUSINAFIS POLRI";3015011300007FAA;2020BB12ID063448;2020BB12131100000000000000063448;Berhasil;R
2487;"PUSINAFIS POLRI";3015011300007FAB;2020BB12ID063449;2020BB12131100000000000000063449;Berhasil;R
2488;"PUSINAFIS POLRI";3015011300007FAC;2020BB12ID063450;2020BB12131100000000000000063450;Berhasil;R
2489;"PUSINAFIS POLRI";3015011300007FAD;2020BB12ID063451;2020BB12131100000000000000063451;Berhasil;R
2490;"PUSINAFIS POLRI";3015011300007FAE;2020BB12ID063452;2020BB12131100000000000000063452;Berhasil;R
2491;"PUSINAFIS POLRI";3015011300007FAF;2020BB12ID063453;2020BB12131100000000000000063453;Berhasil;R
2492;"PUSINAFIS POLRI";3015011300007FB0;2020BB12ID063454;2020BB12131100000000000000063454;Berhasil;R
2493;"PUSINAFIS POLRI";3015011300007FB1;2020BB12ID063455;2020BB12131100000000000000063455;Berhasil;R
2494;"PUSINAFIS POLRI";3015011300007FB2;2020BB12ID063456;2020BB12131100000000000000063456;Berhasil;R
2495;"PUSINAFIS POLRI";3015011300007FB3;2020BB12ID063457;2020BB12131100000000000000063457;Berhasil;R
2496;"PUSINAFIS POLRI";3015011300007FB4;2020BB12ID063458;2020BB12131100000000000000063458;Berhasil;R
2497;"PUSINAFIS POLRI";3015011300007FB5;2020BB12ID063459;2020BB12131100000000000000063459;Berhasil;R
2498;"PUSINAFIS POLRI";3015011300007FB6;2020BB12ID063460;2020BB12131100000000000000063460;Berhasil;R
2499;"PUSINAFIS POLRI";3015011300007FB7;2020BB12ID063461;2020BB12131100000000000000063461;Berhasil;R
2500;"PUSINAFIS POLRI";3015011300007FB8;2020BB12ID063462;2020BB12131100000000000000063462;Berhasil;R
2501;"PUSINAFIS POLRI";3015011300007FB9;2020BB12ID063463;2020BB12131100000000000000063463;Berhasil;R
2502;"PUSINAFIS POLRI";3015011300007FBA;2020BB12ID063464;2020BB12131100000000000000063464;Berhasil;R
2503;"PUSINAFIS POLRI";3015011300007FBB;2020BB12ID063465;2020BB12131100000000000000063465;Berhasil;R
2504;"PUSINAFIS POLRI";3015011300007FBC;2020BB12ID063466;2020BB12131100000000000000063466;Berhasil;R
2505;"PUSINAFIS POLRI";3015011300007FBD;2020BB12ID063467;2020BB12131100000000000000063467;Berhasil;R
2506;"PUSINAFIS POLRI";3015011300007FBE;2020BB12ID063468;2020BB12131100000000000000063468;Berhasil;R
2507;"PUSINAFIS POLRI";3015011300007FBF;2020BB12ID063469;2020BB12131100000000000000063469;Berhasil;R
2508;"PUSINAFIS POLRI";3015011300007FC0;2020BB12ID063470;2020BB12131100000000000000063470;Berhasil;R
2509;"PUSINAFIS POLRI";3015011300007FC1;2020BB12ID063471;2020BB12131100000000000000063471;Berhasil;R
2510;"PUSINAFIS POLRI";3015011300007FC2;2020BB12ID063472;2020BB12131100000000000000063472;Berhasil;R
2511;"PUSINAFIS POLRI";3015011300007FC3;2020BB12ID063473;2020BB12131100000000000000063473;Berhasil;R
2512;"PUSINAFIS POLRI";3015011300007FC4;2020BB12ID063474;2020BB12131100000000000000063474;Berhasil;R
